term,canonical,occurrences,files,in_glossary,sample_files
"stabilization","stabilization",2,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-513-5-axis-milling-guide.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\06-WI-600\wi-602-gage-pre-use-verification-and-status-control.html"
"stack","stack",12,7,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-104-data-governance-records-security-and-ip-protection.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-604-spc-and-capability-control.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-130-excel-form-download-only-delivery-profile-and-uat-gate.html"
"stack-up","stack-up",9,4,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\03-JD-Engineering\jd-dfm-engineer.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\06-JD-Sales\jd-estimator.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L3.html"
"Staff","staff",20,20,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cleaning-and-packaging-supervisor.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-deburr-team-lead.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-production-planner.html"
"staffing","staffing",7,6,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\01-JD-Executive\jd-chief-executive-officer.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-qa-manager.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-108-operational-contingency-plan.html"
"stage","stage",16,5,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\07-SOP-700\sop-702-contamination-control-and-cleanliness.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\07-WI-700\wi-712-ultrasonic-cleaning-standard-work.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-103-org-raci-matrix.html"
"stage-gate","stage-gate",2,2,false,"02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html | 03-Tai-Lieu-Van-Hanh\03-Reference\05-ANNEX-500\annex-503-cnc-operating-model-and-role-boundary.html"
"staged","staged",3,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-501-dispatch-capacity-and-wip-control.html | 03-Tai-Lieu-Van-Hanh\03-Reference\05-ANNEX-500\annex-501-dispatch-capacity-wip-rules.html"
"staging","staging",41,13,true,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-warehouse-clerk.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-205-barcode-labeling-and-scan-to-action.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-501-dispatch-capacity-and-wip-control.html"
"stain","stain",6,5,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\06-WI-600\wi-601-visual-inspection-and-defect-classification.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\07-WI-700\wi-712-ultrasonic-cleaning-standard-work.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\07-WI-700\wi-714-clean-packaging-handling-and-preservation.html"
"stakeholder","stakeholder",2,1,true,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-22.html"
"stale","stale",7,7,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-qms-engineer.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\09-SOP-900\sop-901-internal-audit-and-lpa.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-110-dashboard-kpi-dictionary-and-data-model.html"
"stamp","stamp",3,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\06-WI-600\wi-604-spc-chart-use-process-capability-and-reaction.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-10.html"
"standard","standard",144,67,false,"02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-engineering-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html"
"standardization","standardization",4,4,true,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\03-JD-Engineering\jd-cam-nc-programmer.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\03-JD-Engineering\jd-engineering-lead-manager.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\03-JD-Engineering\jd-process-engineer.html"
"standardize","standardize",8,4,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-engineering-handbook.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\09-SOP-900\sop-903-continual-improvement-and-kaizen.html | 10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L3.html"
"standards","standards",7,5,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\03-JD-Engineering\jd-process-engineer.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-602-measurement-system-analysis-msagr-r.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-605-final-inspection-coc-and-shipment-release.html"
"standup","standup",12,4,true,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-04.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-06.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-07.html"
"StandupAction","standupaction",21,3,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-04.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-05.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html"
"StandupActions","standupactions",16,4,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-03.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-04.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-06.html"
"star","star",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-06.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-08.html"
"start","start",36,21,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cnc-operator.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cnc-workshop-manager.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-production-planner.html"
"StartAt","startat",2,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-109-power-automate-flows-and-approvals-spec.html"
"startup","startup",3,3,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-302-first-article-inspection-fai.html | 10-Training-Academy\04-Templates-Tools\role-gate-tests.html | 10-Training-Academy\04-Templates-Tools\role-roadmaps.html"
"state","state",34,16,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-302-first-article-inspection-fai.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-501-production-planning-scheduling-and-dispatch-control.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-502-cnc-machining-operations.html"
"statement","statement",26,14,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-ap-ar-and-payments-accountant.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-601-calibration-and-gage-control.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-605-final-inspection-coc-and-shipment-release.html"
"station","station",12,8,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-502-cnc-machining-operations.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-515-mill-turn-guide.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\07-WI-700\wi-711-cleanroom-entry-and-gowning.html"
"status","status",302,123,false,"02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html | 02-Tai-Lieu-He-Thong\02-Policies-Objectives\pol-qms-002-quality-objectives.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-ehs-handbook.html"
"statutory","statutory",7,4,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-hr-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-finance-manager.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-general-ledger-and-payroll-accountant.html"
"std","std",10,7,false,"03-Tai-Lieu-Van-Hanh\03-Reference\06-ANNEX-600\annex-608-semi-standards-and-csr-matrix.html | 10-Training-Academy\01-Competency-System\01-Framework\competency-metrics.html | 10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L1.html"
"steady","steady",2,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-511-machine-type-quick-reference.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-514-cnc-turning-guide.html"
"step","step",89,64,true,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-finance-handbook.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-103-risk-opportunity-fmea-and-control-plan.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\08-SOP-800\sop-804-human-factors-and-error-proofing.html"
"StepName","stepname",2,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-109-power-automate-flows-and-approvals-spec.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-26.html"
"steps","steps",37,22,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-134-excel-form-production-acceptance-and-uat-matrix.html | 10-Training-Academy\02-Training-Content\01-Modules\C01.html | 10-Training-Academy\02-Training-Content\01-Modules\C02.html"
"steward","steward",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-06.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-25.html"
"stewardship","stewardship",4,2,false,"02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\raci-master-matrix.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-121-raci-master-matrix.html"
"stick-out","stick-out",5,4,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-511-machine-type-quick-reference.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-514-cnc-turning-guide.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-519-job-packet-quick-check-and-pre-run-verification.html"
"sticker","sticker",4,3,false,"03-Tai-Lieu-Van-Hanh\03-Reference\07-ANNEX-700\annex-702-packaging-labeling-spec.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-01.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-18.html"
"stock","stock",51,18,true,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-quality-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-supply-chain-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-supply-chain-manager.html"
"Stop","stop",64,36,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-ehs-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-quality-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-sales-and-customer-service-handbook.html"
"stop-line","stop-line",4,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-107-communication-management.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-202-customer-complaint-feedback-rma-and-escape.html"
"stop-run","stop-run",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-606-ncr-capa-and-ipqc-reaction.html"
"stop-ship","stop-ship",33,17,true,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-quality-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-qa-manager.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-qc-inspector-cmm-programmer-operator.html"
"stop-the-line","stop-the-line",8,7,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-519-job-packet-quick-check-and-pre-run-verification.html | 10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L2.html"
"stop-work","stop-work",12,8,false,"02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-ehs-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html"
"storage","storage",37,22,false,"02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-supply-chain-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-tool-crib-tool-storekeeper.html"
"Store","store",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-supply-chain-handbook.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-402-material-verification-traceability-and-counterfeit-prevention.html"
"stored","stored",3,3,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-601-calibration-and-gage-control.html | 03-Tai-Lieu-Van-Hanh\03-Reference\03-ANNEX-300\annex-302-approved-materials-list.html | 03-Tai-Lieu-Van-Hanh\03-Reference\08-ANNEX-800\annex-803-ppe-and-hazard-matrix.html"
"Storekeeper","storekeeper",15,6,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-supply-chain-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-tool-crib-tool-storekeeper.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-503-tooling-maintenance-pm-and-breakdown-response.html"
"strategic","strategic",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\09-SOP-900\sop-903-continual-improvement-and-kaizen.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-121-raci-master-matrix.html"
"strategy","strategy",72,37,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-engineering-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-hr-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-quality-handbook.html"
"Stratification","stratification",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\06-C06-Problem-Solving-RCA\C06-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\06-C06-Problem-Solving-RCA\C06-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\06-C06-Problem-Solving-RCA\C06-L3.html"
"stress","stress",2,2,false,"10-Training-Academy\01-Competency-System\02-Levels\07-C07-Kaizen-Lean\C07-L4.html | 10-Training-Academy\02-Training-Content\01-Modules\C15.html"
"strip","strip",2,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-132-excel-form-download-only-runtime-rollout-and-server-checklist.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-136-excel-form-server-stack-download-delivery-profiles.html"
"structure","structure",13,10,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-106-change-and-configuration-management.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\08-SOP-800\sop-804-human-factors-and-error-proofing.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\09-SOP-900\sop-903-continual-improvement-and-kaizen.html"
"study","study",151,63,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-quality-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-production-engineer-industrial-engineer.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-metrology-and-calibration-specialist.html"
"stylus","stylus",4,4,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-517-setup-changeover-smed-standard-work.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L3.html"
"sub","sub",9,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\03-ANNEX-300\annex-301-setup-sheet-and-tool-list-standard.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-21.html"
"sub-lot","sub-lot",6,3,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-501-production-planning-scheduling-and-dispatch-control.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-603-aql-sampling-inspection.html"
"sub-spindle","sub-spindle",3,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-515-mill-turn-guide.html | 03-Tai-Lieu-Van-Hanh\03-Reference\03-ANNEX-300\annex-301-setup-sheet-and-tool-list-standard.html"
"sub-tier","sub-tier",10,4,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html | 03-Tai-Lieu-Van-Hanh\03-Reference\04-ANNEX-400\annex-401-supplier-risk-model-and-scorecard-method.html | 03-Tai-Lieu-Van-Hanh\03-Reference\04-ANNEX-400\annex-403-approved-processor-list.html"
"Subcon","subcon",5,4,false,"10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L2.html | 10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-purchasing.html"
"subcontract","subcontract",25,14,true,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-buyer-purchasing.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\08-SOP-800\sop-803-invoicing-job-costing-and-arap.html"
"subcontractor","subcontractor",3,3,true,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\03-JD-Engineering\jd-engineering-lead-manager.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-quality-engineer.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\07-SOP-700\sop-701-receiving-packaging-handling-and-storage.html"
"subgroup","subgroup",28,3,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-604-spc-and-capability-control.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\06-WI-600\wi-604-spc-chart-use-process-capability-and-reaction.html | 03-Tai-Lieu-Van-Hanh\03-Reference\06-ANNEX-600\annex-605-spc-lite-and-reaction-plan.html"
"subject","subject",4,3,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-105-organizational-knowledge-management.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-121-raci-master-matrix.html | 10-Training-Academy\01-Competency-System\02-Levels\04-C04-Cross-Dept-Communication\C04-L2.html"
"submit","submit",14,5,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\01-WI-100\wi-101-digital-online-forms-and-approvals.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\06-WI-600\wi-603-aql-sampling-inspection-execution.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-101-role-based-access-map.html"
"submitted","submitted",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\07-C07-Kaizen-Lean\C07-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\07-C07-Kaizen-Lean\C07-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\07-C07-Kaizen-Lean\C07-L3.html"
"subset","subset",4,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-402-material-verification-traceability-and-counterfeit-prevention.html"
"substitute","substitute",22,11,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-supply-chain-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-buyer-purchasing.html"
"substitution","substitution",11,4,true,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-108-operational-contingency-plan.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-402-material-verification-traceability-and-counterfeit-prevention.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-120-authority-matrix.html"
"success","success",6,5,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-it-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\10-JD-IT\jd-epicor-system-administrator.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-504-program-release-setup-first-piece-changeover-and-work-transfer-control.html"
"succession","succession",4,4,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\01-JD-Executive\jd-chief-executive-officer.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\01-JD-Executive\jd-production-director.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\08-JD-HR\jd-hr-manager.html"
