type,term,canonical,occurrences,files,in_glossary,sample_files
"word","Nonconformance","nonconformance",23,21,true,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\01-JD-Executive\jd-production-director.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cnc-operator.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cnc-workshop-manager.html"
"word","nonconformity","nonconformity",8,8,true,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-quality-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-qa-manager.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-402-material-verification-traceability-and-counterfeit-prevention.html"
"word","None","none",9,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\03-ANNEX-300\annex-302-approved-materials-list.html | 10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L1.html"
"word","normal","normal",11,5,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-epicor-handbook.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-603-aql-sampling-inspection.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\06-WI-600\wi-603-aql-sampling-inspection-execution.html"
"word","nose","nose",2,1,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-514-cnc-turning-guide.html"
"word","not","not",10,7,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-302-first-article-inspection-fai.html | 03-Tai-Lieu-Van-Hanh\03-Reference\03-ANNEX-300\annex-301-setup-sheet-and-tool-list-standard.html | 03-Tai-Lieu-Van-Hanh\03-Reference\03-ANNEX-300\annex-302-approved-materials-list.html"
"word","note","note",339,140,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-engineering-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-hr-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-it-handbook.html"
"word","notes","notes",86,32,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-engineering-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-deburr-technician.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-setup-technician.html"
"word","Notice","notice",86,33,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-107-communication-management.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-108-operational-contingency-plan.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html"
"word","notification","notification",17,10,true,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cleaning-packaging-technician.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cnc-operator.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-deburr-technician.html"
"word","notify","notify",8,5,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-303-engineering-release-baseline-package-and-job-snapshot-control.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-606-ncr-capa-and-ipqc-reaction.html"
"word","Novice","novice",12,12,false,"10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-cam-nc.html | 10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-operator.html | 10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-planner-dispatcher.html"
"word","nozzle","nozzle",2,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-516-machine-operation-quick-card.html | 03-Tai-Lieu-Van-Hanh\03-Reference\08-ANNEX-800\annex-803-ppe-and-hazard-matrix.html"
"word","null","null",6,3,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-04.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-06.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html"
"word","number","number",32,24,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-202-customer-complaint-feedback-rma-and-escape.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-302-first-article-inspection-fai.html"
"word","numerator","numerator",3,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-110-dashboard-kpi-dictionary-and-data-model.html"
"word","O-CLEAN","o-clean",3,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-203-job-dossier-evidence-pack-and-record-completeness.html | 03-Tai-Lieu-Van-Hanh\03-Reference\06-ANNEX-600\annex-603-quality-package-levels-qpl.html"
"word","O-FAI","o-fai",3,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-203-job-dossier-evidence-pack-and-record-completeness.html | 03-Tai-Lieu-Van-Hanh\03-Reference\06-ANNEX-600\annex-603-quality-package-levels-qpl.html"
"word","O-SP","o-sp",3,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-203-job-dossier-evidence-pack-and-record-completeness.html | 03-Tai-Lieu-Van-Hanh\03-Reference\06-ANNEX-600\annex-603-quality-package-levels-qpl.html"
"word","object","object",4,4,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-general-ledger-and-payroll-accountant.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\07-WI-700\wi-721-fod-prevention-line-clearance-and-tool-accountability.html"
"word","objective","objective",26,6,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-102-quality-policy-objectives-and-organizational-context.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\09-SOP-900\sop-901-internal-audit-and-lpa.html | 03-Tai-Lieu-Van-Hanh\03-Reference\05-ANNEX-500\annex-505-put-thru-index.html"
"word","objectives","objectives",13,3,false,"02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-102-quality-policy-objectives-and-organizational-context.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-13.html"
"word","obligations","obligations",3,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-28.html"
"word","observability","observability",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html"
"word","Observation","observation",13,11,true,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-ehs-handbook.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\09-SOP-900\sop-901-internal-audit-and-lpa.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\06-WI-600\wi-601-visual-inspection-and-defect-classification.html"
"word","obsolete","obsolete",30,9,true,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-qms-engineer.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-104-data-governance-records-security-and-ip-protection.html"
"word","Occurrence","occurrence",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-14.html"
"word","odata","odata",3,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html"
"word","off","off",25,21,false,"10-Training-Academy\02-Training-Content\01-Modules\C01.html | 10-Training-Academy\02-Training-Content\01-Modules\C02.html | 10-Training-Academy\02-Training-Content\01-Modules\C03.html"
"word","offboarding","offboarding",21,9,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-hr-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-it-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-general-ledger-and-payroll-accountant.html"
"word","offer","offer",2,1,true,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-hr-handbook.html"
"word","office","office",3,3,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\01-JD-Executive\jd-chief-executive-officer.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-127-excel-form-web-access-platform-options.html | 10-Training-Academy\01-Competency-System\03-Matrices\training-matrix-finance-hr.html"
"word","Officer","officer",63,22,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-ehs-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-hr-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\01-JD-Executive\jd-chief-executive-officer.html"
"word","offline","offline",84,21,false,"02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-epicor-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-it-handbook.html"
"word","offset","offset",152,48,true,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cnc-operator.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-setup-technician.html"
"word","offsets","offsets",9,3,false,"03-Tai-Lieu-Van-Hanh\03-Reference\03-ANNEX-300\annex-301-setup-sheet-and-tool-list-standard.html | 10-Training-Academy\01-Competency-System\02-Levels\17-C17-CNC-Setup-CAM\C17-L2.html | 10-Training-Academy\02-Training-Content\01-Modules\C17.html"
"word","OJT-ROLE-CAM-NC","ojt-role-cam-nc",2,1,false,"10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-cam-nc.html"
"word","OJT-ROLE-INDEX","ojt-role-index",3,1,false,"10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-index.html"
"word","OJT-ROLE-OPERATOR","ojt-role-operator",2,1,false,"10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-operator.html"
"word","OJT-ROLE-PLANNER-DISPATCHER","ojt-role-planner-dispatcher",2,1,false,"10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-planner-dispatcher.html"
"word","OJT-ROLE-PURCHASING","ojt-role-purchasing",2,1,false,"10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-purchasing.html"
"word","OJT-ROLE-QA-QMS","ojt-role-qa-qms",2,1,false,"10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-qa-qms.html"
"word","OJT-ROLE-QC-INSPECTOR","ojt-role-qc-inspector",2,1,false,"10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-qc-inspector.html"
"word","OJT-ROLE-SETUP-TEAMLEAD","ojt-role-setup-teamlead",2,1,false,"10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-setup-teamlead.html"
"word","OJT-ROLE-WAREHOUSE-RECEIVING","ojt-role-warehouse-receiving",2,1,false,"10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-warehouse-receiving.html"
"word","OJT-TRACKER","ojt-tracker",2,1,false,"10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-tracker.html"
"word","old","old",3,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-107-communication-management.html"
"word","on-site","on-site",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-supply-chain-handbook.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-601-calibration-and-gage-control.html"
"word","on-time","on-time",30,25,false,"02-Tai-Lieu-He-Thong\02-Policies-Objectives\pol-qms-002-quality-objectives.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-finance-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-sales-and-customer-service-handbook.html"
"word","Onboarding","onboarding",3,3,true,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-it-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\08-JD-HR\jd-hr-manager.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-121-raci-master-matrix.html"
"word","one","one",64,26,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-it-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-sales-and-customer-service-handbook.html"
"word","OneDrive","onedrive",9,4,true,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-108-m365-lists-and-field-mapping.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-10.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-23.html"
"word","online","online",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-118-offline-fallback-kit.html"
"word","only","only",23,18,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-metrology-and-calibration-specialist.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-502-cnc-machining-operations.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-601-calibration-and-gage-control.html"
"word","Op","op",7,5,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-501-production-planning-scheduling-and-dispatch-control.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-501-dispatch-capacity-and-wip-control.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-518-work-transfer-validation.html"
"word","open","open",66,39,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-engineering-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-epicor-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html"
"word","opened","opened",3,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-124-dashboard-evidence-pack-worked-examples.html"
"word","opening","opening",4,4,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-605-final-inspection-coc-and-shipment-release.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\07-WI-700\wi-714-clean-packaging-handling-and-preservation.html"
"word","OpenJobs","openjobs",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-04.html"
"word","Operating","operating",36,36,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\01-JD-Executive\jd-chief-executive-officer.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\01-JD-Executive\jd-production-director.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cleaning-and-packaging-supervisor.html"
"word","operation","operation",82,48,true,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cnc-operator.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-deburr-technician.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-production-planner.html"
"word","Operational","operational",19,16,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-ehs-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-epicor-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-it-handbook.html"
"word","Operations","operations",26,23,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-it-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cleaning-and-packaging-supervisor.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-internal-auditor-outsource.html"
"word","Operator","operator",283,108,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cleaning-packaging-technician.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cnc-operator.html"
"word","Operators","operators",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-qc-inspector-lead.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-101-role-based-access-map.html"
"word","Opportunity","opportunity",10,4,true,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-quality-handbook.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-102-quality-policy-objectives-and-organizational-context.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-103-risk-opportunity-fmea-and-control-plan.html"
"word","OprSeq","oprseq",5,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-06.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-17.html"
"word","Ops","ops",62,30,true,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-103-risk-opportunity-fmea-and-control-plan.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-201-quality-gates-hold-points-and-release-execution.html"
"word","OPS-Records","ops-records",2,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-203-job-dossier-evidence-pack-and-record-completeness.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-116-m365-folder-structure-blueprint.html"
"word","OpSeq","opseq",8,4,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-205-barcode-labeling-and-scan-to-action.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\03-WI-300\wi-302-first-piece-fai-execution-and-evidence-pack.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-518-work-transfer-validation.html"
"word","option","option",6,3,false,"03-Tai-Lieu-Van-Hanh\03-Reference\03-ANNEX-300\annex-302-approved-materials-list.html | 10-Training-Academy\01-Competency-System\02-Levels\10-C10-CNC-Job-Order-Process\C10-L3.html | 10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L2.html"
"word","orchestration","orchestration",6,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\08-SOP-800\sop-803-invoicing-job-costing-and-arap.html"
"word","Order","order",229,115,false,"02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-sales-and-customer-service-handbook.html"
"word","order-ready","order-ready",2,1,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\01-JD-Executive\jd-production-director.html"
"word","order-to-cash","order-to-cash",2,1,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-logistics-shipping-coordinator.html"
"word","OrderNum","ordernum",3,3,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-202-daily-management-tier-meetings-kpi-and-escalation.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-110-dashboard-kpi-dictionary-and-data-model.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-27.html"
"word","orders","orders",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-sales-and-customer-service-handbook.html"
"word","org","org",2,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-104-org-chart-fullpage.html"
"word","ORG-AUTH-001","org-auth-001",2,1,false,"02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\authority-matrix.html"
"word","ORG-RACI-001","org-raci-001",2,1,false,"02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\raci-master-matrix.html"
"word","Organization","organization",4,3,false,"02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\index.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-104-org-chart-fullpage.html"
