term,canonical,occurrences,files,in_glossary,sample_files
"tra anti-gaming","tra anti-gaming",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-13.html"
"tra ApprovalHistory","tra approvalhistory",4,3,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-03.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-04.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html"
"tra calibration","tra calibration",2,2,false,"10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-qc-inspector.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-01.html"
"tra cao","tra cao",28,28,false,"10-Training-Academy\01-Competency-System\02-Levels\06-C06-Problem-Solving-RCA\C06-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\06-C06-Problem-Solving-RCA\C06-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\06-C06-Problem-Solving-RCA\C06-L3.html"
"tra Case","tra case",4,2,false,"10-Training-Academy\01-Competency-System\02-Levels\06-C06-Problem-Solving-RCA\C06-L4.html | 10-Training-Academy\01-Competency-System\02-Levels\07-C07-Kaizen-Lean\C07-L4.html"
"tra chi","tra chi",24,10,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-setup-technician.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\03-JD-Engineering\jd-dfm-engineer.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\03-JD-Engineering\jd-engineering-lead-manager.html"
"tra completeness","tra completeness",3,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-26.html"
"tra CTQ","tra CTQ",7,3,false,"10-Training-Academy\01-Competency-System\01-Framework\competency-metrics.html | 10-Training-Academy\02-Training-Content\01-Modules\C03.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-02.html"
"tra Data Health","tra data health",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-06.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html"
"tra DLP","tra DLP",3,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-10.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-23.html"
"tra Epicor","tra epicor",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html"
"tra Evidence Completeness","tra evidence completeness",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-26.html"
"tra folder","tra folder",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-01.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html"
"tra gate","tra gate",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-27.html | 10-Training-Academy\04-Templates-Tools\role-gate-tests.html"
"tra guard","tra guard",2,1,false,"10-Training-Academy\02-Training-Content\01-Modules\C01.html"
"tra incident","tra incident",2,1,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\09-JD-EHS\jd-ehs-specialist.html"
"tra incoming","tra incoming",2,2,false,"10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L2.html"
"tra integrity","tra integrity",2,2,false,"10-Training-Academy\03-System-Operations\03-MRR-Pack\mrr-03-inspection-measurement.html | 10-Training-Academy\03-System-Operations\03-MRR-Pack\mrr-07-training-cert.html"
"tra khu","tra khu",2,1,false,"10-Training-Academy\02-Training-Content\01-Modules\C01.html"
"tra label","tra label",3,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-02.html"
"tra log","tra log",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\10-JD-IT\jd-epicor-system-administrator.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-22.html"
"tra logic","tra logic",2,1,false,"10-Training-Academy\02-Training-Content\01-Modules\C08.html"
"tra MRR","tra MRR",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-10.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-18.html"
"tra MTR","tra MTR",2,1,false,"10-Training-Academy\02-Training-Content\01-Modules\C15.html"
"tra near miss","tra near miss",4,1,false,"10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L3.html"
"tra near-miss","tra near-miss",3,3,false,"10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L3.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-03.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-02.html"
"tra nhanh","tra nhanh",24,24,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-303-engineering-release-baseline-package-and-job-snapshot-control.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-201-quality-gates-hold-points-and-release-execution.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-511-machine-type-quick-reference.html"
"tra packet","tra packet",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-setup-technician.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-24.html"
"tra part","tra part",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html"
"tra PO","tra PO",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\06-JD-Sales\jd-customer-service.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-201-quality-gates-hold-points-and-release-execution.html"
"tra PPE","tra PPE",29,23,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\09-JD-EHS\jd-ehs-specialist.html | 03-Tai-Lieu-Van-Hanh\03-Reference\08-ANNEX-800\annex-803-ppe-and-hazard-matrix.html | 10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L1.html"
"tra QA","tra QA",3,2,false,"10-Training-Academy\01-Competency-System\01-Framework\competency-metrics.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-17.html"
"tra SoD","tra sod",3,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-04.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-10.html"
"tra tem","tra tem",6,5,false,"10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L2.html"
"tra title block","tra title block",13,5,false,"10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L3.html"
"tra training","tra training",2,2,false,"10-Training-Academy\01-Competency-System\02-Levels\13-C13-Risk-Revision-Control\C13-L2.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-19.html"
"tra traveler","tra traveler",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-103-risk-opportunity-fmea-and-control-plan.html"
"tra tri","tra tri",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-105-organizational-knowledge-management.html"
"tra truy","tra truy",11,9,false,"10-Training-Academy\01-Competency-System\02-Levels\10-C10-CNC-Job-Order-Process\C10-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\10-C10-CNC-Job-Order-Process\C10-L2.html | 10-Training-Academy\02-Training-Content\03-Practice-Drills\drill-joborder-e2e.html"
"tra unit","tra unit",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L3.html"
"trace break","trace break",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-502-cnc-machining-operations.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\06-WI-600\wi-606-suspect-product-containment-segregation-and-reaction.html"
"trace chain","trace chain",7,4,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-203-job-dossier-evidence-pack-and-record-completeness.html | 03-Tai-Lieu-Van-Hanh\03-Reference\03-ANNEX-300\annex-302-approved-materials-list.html | 03-Tai-Lieu-Van-Hanh\03-Reference\04-ANNEX-400\annex-402-outsource-special-process-pack.html"
"trace lot","trace lot",2,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\04-ANNEX-400\annex-402-outsource-special-process-pack.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-17.html"
"trace mismatch","trace mismatch",2,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\06-WI-600\wi-606-suspect-product-containment-segregation-and-reaction.html | 03-Tai-Lieu-Van-Hanh\03-Reference\04-ANNEX-400\annex-401-supplier-risk-model-and-scorecard-method.html"
"traceability cao","traceability cao",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-supply-chain-manager.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-102-quality-policy-objectives-and-organizational-context.html"
"traceability compliance","traceability compliance",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-supply-chain-manager.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-warehouse-clerk.html"
"traceability heat","traceability heat",2,2,false,"10-Training-Academy\01-Competency-System\01-Framework\competency-metrics.html | 10-Training-Academy\02-Training-Content\01-Modules\C18.html"
"Traceability Truy","traceability truy",2,2,false,"10-Training-Academy\01-Competency-System\02-Levels\05-C05-Customer-Service-B2B\C05-L3.html | 10-Training-Academy\02-Training-Content\01-Modules\C02.html"
"tracking log","tracking log",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\06-JD-Sales\jd-customer-service.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\08-JD-HR\jd-hr-manager.html"
"trade off QCDSM","trade off QCDSM",19,19,false,"10-Training-Academy\02-Training-Content\01-Modules\C01.html | 10-Training-Academy\02-Training-Content\01-Modules\C02.html | 10-Training-Academy\02-Training-Content\01-Modules\C03.html"
"trainer quan","trainer quan",20,20,false,"10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L3.html"
"Training Academy","training academy",4,3,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-qms-engineer.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-105-organizational-knowledge-management.html | 10-Training-Academy\index.html"
"training completion","training completion",9,9,true,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-epicor-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-hr-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\08-JD-HR\jd-hr-manager.html"
"training effectiveness","training effectiveness",2,2,true,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\08-JD-HR\jd-hr-manager.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\09-WI-900\wi-901-performance-dashboard.html"
"Training evidence","training evidence",3,3,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\08-SOP-800\sop-801-competence-training-and-certification.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\08-SOP-800\sop-802-incident-near-miss-and-ehs.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-12.html"
"Training ID","training ID",8,1,true,"10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-01.html"
"training log","training log",3,3,true,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-metrology-and-calibration-specialist.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-106-change-and-configuration-management.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-01.html"
"Training Matrix","training matrix",12,11,true,"10-Training-Academy\01-Competency-System\01-Framework\competency-metrics.html | 10-Training-Academy\01-Competency-System\03-Matrices\training-matrix-engineering.html | 10-Training-Academy\01-Competency-System\03-Matrices\training-matrix-estimating.html"
"Training Matrix Training Matrix","training matrix training matrix",9,9,false,"10-Training-Academy\01-Competency-System\03-Matrices\training-matrix-engineering.html | 10-Training-Academy\01-Competency-System\03-Matrices\training-matrix-estimating.html | 10-Training-Academy\01-Competency-System\03-Matrices\training-matrix-finance-hr.html"
"training plan","training plan",11,10,true,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-hr-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\08-JD-HR\jd-hr-manager.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\08-SOP-800\sop-801-competence-training-and-certification.html"
"Training plan Case","training plan case",2,2,false,"10-Training-Academy\01-Competency-System\02-Levels\03-C03-Right-First-Time\C03-L3.html | 10-Training-Academy\01-Competency-System\02-Levels\04-C04-Cross-Dept-Communication\C04-L3.html"
"Training Process","training process",21,20,false,"10-Training-Academy\02-Training-Content\01-Modules\C01.html | 10-Training-Academy\02-Training-Content\01-Modules\C02.html | 10-Training-Academy\02-Training-Content\01-Modules\C03.html"
"trang Job","trang job",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\10-C10-CNC-Job-Order-Process\C10-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\10-C10-CNC-Job-Order-Process\C10-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\10-C10-CNC-Job-Order-Process\C10-L3.html"
"Trang summary","trang summary",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\authority-matrix.html | 02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\raci-master-matrix.html"
"transaction accuracy","transaction accuracy",2,1,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-warehouse-clerk.html"
"transaction design","transaction design",2,1,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\10-JD-IT\jd-epicor-system-administrator.html"
"transaction ERP","transaction ERP",6,3,false,"02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-epicor-handbook.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-115-epicor-transaction-and-interface-map.html"
"transaction governance","transaction governance",2,1,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-epicor-handbook.html"
"transaction ship","transaction ship",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-605-final-inspection-coc-and-shipment-release.html"
"transfer validation","transfer validation",3,3,false,"02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-engineering-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-setup-technician.html"
"travel limit","travel limit",3,1,false,"10-Training-Academy\01-Competency-System\02-Levels\17-C17-CNC-Setup-CAM\C17-L3.html"
"traveler Engineering","traveler engineering",3,3,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-18.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-19.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-28.html"
"traveler ghi","traveler ghi",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\02-C02-Process-Discipline\C02-L2.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-02.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html"
"traveler sai","traveler sai",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html | 10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L2.html"
"trend chart","trend chart",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-604-spc-and-capability-control.html | 10-Training-Academy\01-Competency-System\02-Levels\08-C08-Data-Driven-ERP\C08-L3.html"
"trend drift","trend drift",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-604-spc-and-capability-control.html | 10-Training-Academy\01-Competency-System\02-Levels\06-C06-Problem-Solving-RCA\C06-L2.html"
"trend KPI","trend KPI",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-07.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-14.html"
"treo Customer Complaint","treo customer complaint",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L3.html"
"treo Gating","treo gating",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L3.html"
"treo Job","treo job",3,3,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-302-first-article-inspection-fai.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-202-daily-management-tier-meetings-kpi-and-escalation.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\03-WI-300\wi-302-first-piece-fai-execution-and-evidence-pack.html"
"treo Time Estimate Accuracy","treo time estimate accuracy",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L3.html"
"trigger CAPA","trigger CAPA",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-606-ncr-capa-and-ipqc-reaction.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\08-SOP-800\sop-804-human-factors-and-error-proofing.html"
"trigger FAI","trigger FAI",8,5,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-302-first-article-inspection-fai.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-504-program-release-setup-first-piece-changeover-and-work-transfer-control.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\03-WI-300\wi-302-first-piece-fai-execution-and-evidence-pack.html"
"trigger HOLD","trigger HOLD",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-402-material-verification-traceability-and-counterfeit-prevention.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-601-calibration-and-gage-control.html"
"Trigger matrix","trigger matrix",3,2,true,"03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-302-first-article-inspection-fai.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-602-measurement-system-analysis-msagr-r.html"
